slot,name,tone_bytes_hex,volume,bender_dco,bender_vcf,bender_lfo,portamento,key_mode,transpose,master_tune_cents,velocity,unit_character,product_chorus_noise,polyphony,oversample_factor,frames,sample_peak,sample_peak_dbfs,samples_over_0dbfs,max_400ms_stereo_rms,max_400ms_stereo_rms_dbfs,relative_gate_db,gated_windows,total_windows,relative_gated_stereo_rms,relative_gated_stereo_rms_dbfs,corpus_median_gated_rms_dbfs,gated_delta_from_median_db,crest_db,warnings
A61,"Piano II",01000048002f002700054e00620020732a10,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.224509642,-12.975300071,0,0.075634399,-22.425612839,-42.425612839,154,259,0.026843740,-31.423139609,-31.649175361,0.226035752,18.447839538,""
A62,"Clav",420f016600070b560200780027300e004915,0.759999990,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.365566790,-8.740665292,0,0.040968872,-27.750919855,-47.750919855,135,259,0.013566941,-37.350361212,-31.649175361,-5.701185851,28.609695920,""
A63,"Frontier Organ",4f0f03550045360000347f00007f001d2a1c,0.294999987,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.227812260,-12.848458136,0,0.073800961,-22.638759706,-42.638759706,215,259,0.036929194,-28.652603350,-31.649175361,2.996572011,15.804145214,""
A64,"Snare Drum (unison)",341b00005b5e0b110000650019001e402211,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Solo Unison",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.221402362,-13.096355005,0,0.044547216,-27.023588656,-47.023588656,29,259,0.033463926,-29.508462139,-31.649175361,2.140713222,16.412107134,""
A65,"Tom Toms (unison)",3e1008007f350428001565001e0f283a2118,0.611000001,0.300000012,0.000000000,0.000000000,0.000000000,"Solo Unison",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.417175502,-7.593624064,0,0.134505898,-17.425173462,-37.425173462,211,259,0.037532553,-28.511837848,-31.649175361,3.137337513,20.918213783,""
A66,"Timpani (unison)",000000237f19003600187f01381a472f2111,0.449000001,0.300000012,0.000000000,0.000000000,0.000000000,"Solo Unison",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.183387473,-14.732606666,0,0.079376287,-22.006184395,-42.006184395,158,259,0.036914207,-28.656129207,-31.649175361,2.993046154,13.923522541,""
A67,"Shaker",1547003a7f592d0111507f0a090000002201,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.100356467,-19.969092718,0,0.010004954,-39.995698305,-59.995698305,21,259,0.004677749,-46.599261036,-31.649175361,-14.950085675,26.630168318,""
A68,"Synth Pad",3800052b00250054007f3300554b3e250a18,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.299455553,-10.473352573,0,0.087247735,-21.184916733,-41.184916733,243,259,0.037000745,-28.635790606,-31.649175361,3.013384755,18.162438032,""
A71,"Sweep I",4e0000661c732843000061003f7f522a0c12,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.214362770,-13.377012780,0,0.055503192,-25.113640800,-45.113640800,244,259,0.025517848,-31.863119159,-31.649175361,-0.213943798,18.486106379,""
A72,"Pluck Sweep",44300044003c6f0906622d005b004d7d1a08,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.161024913,-15.862138526,0,0.040365457,-27.879802563,-47.879802563,143,259,0.014374221,-36.848313844,-31.649175361,-5.199138483,20.986175318,""
A73,"Repeater",4d14096500611e380039570e0029002c4a17,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.238383070,-12.454491843,0,0.047947466,-26.384686874,-46.384686874,218,259,0.025096845,-32.007617302,-31.649175361,-0.358441941,19.553125458,""
A74,"Sweep II",58480f61004266440046650059354e304a19,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.265094995,-11.531969417,0,0.062437657,-24.091068010,-44.091068010,259,259,0.025930184,-31.723888137,-31.649175361,-0.074712776,20.191918719,""
A75,"Pluck Bell",3300051100270031007f3100554b35310c18,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.244936600,-12.218926287,0,0.066646721,-23.524424258,-43.524424258,224,259,0.026426842,-31.559094716,-31.649175361,0.090080645,19.340168428,""
A76,"Dark Synth Piano",7f0000000038560600474f002f00327f1a1a,0.529999971,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.246509001,-12.163344378,0,0.072088837,-22.842639641,-42.842639641,68,259,0.032312081,-29.812701552,-31.649175361,1.836473809,17.649357174,""
A77,"Sustainer",4700052e00270054007f3900554b46312a18,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.260120541,-11.696507033,0,0.074762696,-22.526300961,-42.526300961,252,259,0.030149126,-30.414505406,-31.649175361,1.234669955,18.717998372,""
A78,"Wah Release",590e0119004858130042680054001d570a13,0.649999976,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.310428113,-10.160779108,0,0.107678846,-19.357392136,-39.357392136,111,259,0.036931659,-28.652023687,-31.649175361,2.997151674,18.491244579,""
A81,"Gong (play low chords)",7f00006638466b0500485b03307f62004913,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.248704523,-12.086326335,0,0.064675314,-23.785229112,-43.785229112,259,259,0.032255578,-29.827903552,-31.649175361,1.821271809,17.741577217,""
A82,"Resonance Funk",3b000000001a7f2d00597f00130016002111,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.273207635,-11.270143372,0,0.034163467,-29.328761316,-49.328761316,24,259,0.017291852,-35.243169589,-31.649175361,-3.593994228,23.973026216,""
A83,"Drum Booms* (1 oct. down)",000000667f2a0022003a7f00240f312e2119,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",-12,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.443363994,-7.064791578,0,0.113733030,-18.882267836,-38.882267836,75,259,0.035887815,-28.901059723,-31.649175361,2.748115638,21.836268145,""
A84,"Dust Storm",000000007f3455002c5e7f585b1c55002111,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.022798425,-32.841903250,0,0.006935802,-43.178066106,-63.178066106,225,259,0.002605954,-51.680666386,-31.649175361,-20.031491025,18.838763135,"gated RMS outside corpus median +/-18 dB"
A85,"Rocket Men",082000666149720800387f00597f68002403,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.116421103,-18.679365773,0,0.034727296,-29.186580590,-49.186580590,259,259,0.018265290,-34.767468712,-31.649175361,-3.118293351,16.088102939,""
A86,"Hand Claps",3b0000007f11583600377f010b0008002105,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.054589942,-25.257747327,0,0.002630804,-51.598231649,-71.598231649,15,259,0.001487532,-56.550674224,-31.649175361,-24.901498863,31.292926898,"gated RMS outside corpus median +/-18 dB"
A87,"FX Sweep",7f4174667f472c53005e7f005e00707f2912,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.292727083,-10.670741900,0,0.086223933,-21.287443391,-41.287443391,150,259,0.025985327,-31.705436294,-31.649175361,-0.056260933,21.034694394,""
A88,"Caverns",000000667f44760000456b000d262f002108,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.102543429,-19.781843320,0,0.015881315,-35.982270909,-55.982270909,241,259,0.006929493,-43.185970853,-31.649175361,-11.536795492,23.404127533,""
B11,"Strings",392d003700550000006c343b205628001a18,0.639999986,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.280675560,-11.035908036,0,0.072029098,-22.849840494,-42.849840494,220,259,0.036326946,-28.795422191,-31.649175361,2.853753170,17.759514154,""
B12,"Violin",422d1400004d000000786e2b2d391a003218,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.228494659,-12.822478937,0,0.065962962,-23.613996994,-43.613996994,212,259,0.026116276,-31.661774859,-31.649175361,-0.012599498,18.839295922,""
B13,"Chorus Vibes",482d0000000a003b00175800592f4a004a19,0.591000021,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.225545868,-12.935302485,0,0.077869425,-22.172660652,-42.172660652,103,259,0.035853363,-28.909402136,-31.649175361,2.739773225,15.974099652,""
B14,"Organ 1",2d2a0049003c480e007f3a00000000610a1d,0.652999997,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.222243756,-13.063408634,0,0.063912381,-23.888300110,-43.888300110,217,259,0.036987334,-28.638939347,-31.649175361,3.010236014,15.575530713,""
B15,"Harpsichord 1",17000036007f7f5a00567d003c001f232c00,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.182483748,-14.775516174,0,0.036339835,-28.792341050,-48.792341050,76,259,0.013581379,-37.341122639,-31.649175361,-5.691947278,22.565606465,""
B16,"Recorder",4e0000080006002e007f7f05157f1e002a11,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.145905346,-16.718575923,0,0.046602141,-26.631882529,-46.631882529,216,259,0.025525980,-31.860351427,-31.649175361,-0.211176066,15.141775504,""
B17,"Perc. Pluck",3e2608000000005a00494100104e74004a19,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.257343322,-11.789741941,0,0.045314233,-26.875307282,-46.875307282,243,259,0.021457960,-33.368231512,-31.649175361,-1.719056151,21.578489571,""
B18,"Noise Sweep",7f0000007f02004d00685c0e4e6c78002118,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.070672624,-23.014975693,0,0.018853503,-34.492158830,-54.492158830,174,259,0.007885428,-42.063494400,-31.649175361,-10.414319039,19.048518708,""
B21,"Space Chimes",6300000000467f00004a550019003c004c18,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.247848839,-12.116262238,0,0.036062426,-28.858901332,-48.858901332,26,259,0.017782614,-35.000087829,-31.649175361,-3.350912468,22.883825591,""
B22,"Nylon Guitar",482d001d0039001a00197300590020002a01,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.167084962,-15.541252709,0,0.042897501,-27.351360127,-47.351360127,103,259,0.015800791,-36.026423386,-31.649175361,-4.377248025,20.485170677,""
B23,"Orchestral Pad",162d0069002100370024001d5832347f1a18,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.215322688,-13.338204136,0,0.052840383,-25.540680790,-45.540680790,201,259,0.022069922,-33.123984069,-31.649175361,-1.474808708,19.785779932,""
B24,"Bright Pluck",0000003a0039002800566800192a2c002a11,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.283723980,-10.942079127,0,0.041390825,-27.661918367,-47.661918367,228,259,0.013678652,-37.279133967,-31.649175361,-5.629958606,26.337054840,""
B25,"Organ Bell",4e000644003d0000007f3e00007f1a555a19,0.449999988,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.201379120,-13.919711211,0,0.064090905,-23.864071905,-43.864071905,220,259,0.037241848,-28.579375509,-31.649175361,3.069799852,14.659664299,""
B26,"Accordion",00000040004d000e004a42080b6e09505a01,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.262127191,-11.629758535,0,0.053197692,-25.482144247,-45.482144247,211,259,0.024854869,-32.091770336,-31.649175361,-0.442594975,20.462011801,""
B27,"FX Rise 1",74000000006c7f107f400000007f5400441a,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.070556223,-23.029293468,0,0.014168441,-36.973558981,-56.973558981,259,259,0.007390380,-42.626664710,-31.649175361,-10.977489349,19.597371242,""
B28,"FX Rise 2",6c000000005e7f50177f00007f334700021a,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.139939219,-17.081211099,0,0.050777209,-25.886623507,-45.886623507,242,259,0.023483178,-32.584862454,-31.649175361,-0.935687093,15.503651354,""
B31,"Brass",337f00490000005e007f48032c330b00521c,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.187895775,-14.521659713,0,0.054404850,-25.287247603,-45.287247603,54,259,0.025818953,-31.761227365,-31.649175361,-0.112052004,17.239567652,""
B32,"Helicopter",6a0000300052055d7f00480000234c7f0a1b,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.261816919,-11.640045847,0,0.046299876,-26.688403457,-46.688403457,259,259,0.026437567,-31.555570339,-31.649175361,0.093605022,19.915524492,""
B33,"Lute",34000269001d002300567f00302257002a19,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.060754988,-24.328361163,0,0.011286937,-38.948478132,-58.948478132,41,259,0.005136496,-45.786660688,-31.649175361,-14.137485327,21.458299525,""
B34,"Chorus Funk",4d5e0049002f223500412a000b22004f5a1d,0.754000008,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.218793795,-13.199299995,0,0.062669093,-24.058931805,-44.058931805,218,259,0.035688285,-28.949486347,-31.649175361,2.699689014,15.750186352,""
B35,"Tomita",4e00006900317d0f027f39000e4f0000241f,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.156483099,-16.110651241,0,0.051242256,-25.807435184,-45.807435184,219,259,0.029725687,-30.537361910,-31.649175361,1.111813451,14.426710669,""
B36,"FX Sweep 1",7f000000003a7f104c400000007f55004418,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.074295580,-22.580740406,0,0.017621101,-35.079339205,-55.079339205,259,259,0.009472560,-40.470652983,-31.649175361,-8.821477622,17.889912577,""
B37,"Sharp Reed",150000490021003500413702127000003c1c,0.765999973,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.234415561,-12.600271248,0,0.066723267,-23.514453906,-43.514453906,219,259,0.033954358,-29.382089483,-31.649175361,2.267085878,16.781818236,""
B38,"Bass Pluck",0000003c00251d1c002b5c002a2300003918,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.385000616,-8.290771505,0,0.103782905,-19.677483522,-39.677483522,178,259,0.031913932,-29.920393698,-31.649175361,1.728781663,21.629622193,""
B41,"Resonant Rise",34000f0000426b1f00493e0034270000111e,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.283144593,-10.959834540,0,0.083526350,-21.563529912,-41.563529912,212,259,0.032934120,-29.647078654,-31.649175361,2.002096707,18.687244114,""
B42,"Harpsichord 2",00000069007f5f00007f6b002d0000233c11,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.158850700,-15.980217359,0,0.026912120,-31.401041878,-51.401041878,62,259,0.010522686,-39.557467702,-31.649175361,-7.908292341,23.577250342,""
B43,"Dark Ensemble",0000003900370000006b4315007f234b5a1b,0.523000002,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.209529608,-13.575091970,0,0.061470955,-24.226600842,-44.226600842,220,259,0.037194201,-28.590495431,-31.649175361,3.058679930,15.015403461,""
B44,"Contact Wah",4e000051003d652e007f7f00000000002a17,0.356000006,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.202650651,-13.865039921,0,0.063103115,-23.998984058,-43.998984058,219,259,0.033296434,-29.552045642,-31.649175361,2.097129719,15.687005721,""
B45,"Noise Sweep 2",7f0000007f7f00530068747f4f1a5300441a,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.136079341,-17.324156040,0,0.026376455,-31.575671590,-51.575671590,242,259,0.011523440,-38.768357080,-31.649175361,-7.119181719,21.444201040,""
B46,"Glassy Wah",005e001c0018223d00417006123226002a19,0.800000012,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.245599106,-12.195464369,0,0.050683152,-25.902727670,-45.902727670,179,259,0.020683901,-33.687350871,-31.649175361,-2.038175510,21.491886502,""
B47,"Phase Ensemble",0b2d0569004f0000007f63542d3931000a18,0.533999979,0.300000012,0.000000000,0.000000000,0.000000000,"Poly 1",0,0.000000000,0.000000000,1.000000000,0.298580378,6,4,1260000,0.369038731,-8.658561039,0,0.106956513,-19.415855294,-39.415855294,199,259,0.035497606,-28.996018701,-31.649175361,2.653156660,20.337457662,""
